x,y,hour_sin,hour_cos,month_sin,month_cos,is_weekend,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,weather_맑음,weather_비,weather_안개,weather_흐림,season_spring,season_summer,season_winter,time_zone_Evening,time_zone_Morning,time_zone_Night
127.37432921,36.35880052,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
127.34189791,36.35458572,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
127.34258329,36.37744439,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
127.3244083,36.39089476,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
127.38789395,36.35580834,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
127.40319962,36.40088123,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
127.34521388,36.36166225,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
127.37091571,36.35448276,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
127.36844002,36.33084391,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
127.38882013,36.32238506,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
127.45950761,36.33639655,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
127.35846831,36.35722487,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
127.35278853,36.36067057,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
127.34513828,36.3252226,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
127.32941252,36.3492741,-0.2588190451025208,-0.9659258262890683,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
127.33931406,36.3301486,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
127.3826709,36.35781567,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
127.43223206,36.35004006,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
127.43854741,36.36689495,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
127.43205274,36.34835129,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
127.4271689,36.34855582,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
127.41899017,36.31822278,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
127.43158068,36.33081341,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
127.45601665,36.30643297,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
127.44689264,36.31595855,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
127.46057574,36.3279458,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
127.40721247,36.34785131,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
127.39312229,36.36248843,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
127.38908542,36.35128391,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
127.377504,36.35514129,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
127.39395822,36.34232037,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
127.45218325,36.33459728,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
127.43764141,36.35017473,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
127.44464178,36.33213491,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
127.43284724,36.33190369,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
127.37825972,36.36224749,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
127.40497377,36.39105871,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
127.39559213,36.37570848,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
127.31941172,36.3721798,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
127.38675336,36.35359857,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
127.33832833,36.37035627,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
127.39577865,36.37660864,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
127.36385582,36.4543042,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
127.38586455,36.43258597,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
127.40226001,36.3996592,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
127.37883034,36.35183756,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
127.37373665,36.34918777,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
127.39773183,36.35126545,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
127.3776933,36.35004196,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
127.3216421,36.34313888,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
127.3425854,36.35663739,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
127.37805436,36.36224783,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
127.38922843,36.35077119,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
127.3807885,36.3576127,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
127.42771368,36.35395535,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
127.40805455,36.35826451,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
127.37933463,36.35130732,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
127.37484207,36.34863599,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
127.36946957,36.33075924,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
127.37739011,36.35169919,0.7071067811865476,0.7071067811865476,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
127.37763046,36.34993998,0.7071067811865476,0.7071067811865476,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
127.40545169,36.32822335,0.7071067811865476,0.7071067811865476,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
127.38301666,36.33608147,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
127.37515347,36.32887079,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
127.39114769,36.33666672,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
127.41974783,36.33386201,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
127.38633269,36.36472073,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
127.39359214,36.32231189,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
127.42331997,36.3277328,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
127.44035901,36.32739617,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
127.39379389,36.34668455,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
127.37746303,36.33721707,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
127.39290643,36.33152227,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
127.37003329,36.35394336,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
127.39522747,36.34921564,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
127.43036918,36.35916294,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
127.40843932,36.39466236,0.258819045102521,-0.9659258262890682,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
127.3754322,36.35239459,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
127.34408463,36.37040363,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
127.33526844,36.35306734,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
127.37245631,36.34765157,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
127.41390438,36.44870393,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
127.41386046,36.44830938,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
127.3736548,36.39694869,-0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
127.42758795,36.3292972,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
127.42732328,36.34385742,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
127.38150775,36.35777466,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
127.3639552,36.35853558,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
127.38755205,36.43324006,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
127.37435219,36.36419515,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
127.39056246,36.35355033,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
127.38033986,36.35454654,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
127.3819732,36.35216879,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
127.37602346,36.36734027,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
127.43221275,36.33217965,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
127.43098023,36.31988965,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
127.43688756,36.35156189,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
127.44286953,36.36333292,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
127.38768236,36.35005926,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
127.40401877,36.32256021,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
127.43286786,36.33190369,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
127.43283988,36.33190369,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
127.38029771,36.36733182,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
127.38563357,36.43265772,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
127.39108881,36.42638716,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
127.39252841,36.42581069,0.0,1.0,0.49999999999999994,-0.8660254037844387,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
127.4327702,36.33190095,0.0,1.0,0.49999999999999994,-0.8660254037844387,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
127.34614658,36.35683771,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
127.37797589,36.35050055,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
127.44576586,36.33398316,0.25881904510252074,0.9659258262890683,0.49999999999999994,-0.8660254037844387,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
127.37749849,36.34972105,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
127.4000527,36.35074478,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
127.37768144,36.3500227,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
127.38847449,36.34014581,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
127.37768156,36.35002291,0.7071067811865476,0.7071067811865476,0.49999999999999994,-0.8660254037844387,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
127.37615433,36.34782576,0.7071067811865476,0.7071067811865476,0.49999999999999994,-0.8660254037844387,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
127.35057529,36.30639111,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
127.37793379,36.35043224,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
